,OBJID,RA_PSEUDOHOST,DEC_PSEUDOHOST,Z,ZERR,ZWARN,DELTACHI2,SPECTYPE
2079,A202106021435444p014814,218.91966155481288,1.8026581696770412,,,,,
2080,A202103221453542m025927,223.47612800549865,-2.9910809629087294,,,,,
2081,A202104061444341m005047,221.1422872280657,-0.8466573129745713,0.5710658259316,8.38965312232276e-05,0,727.514377243817,GALAXY
2082,A202104061414429m015155,213.6790636486284,-1.8470438106134957,,,,,
2083,A202104181450498p002852,222.69607339445568,0.4692002648362759,-0.000125833749041341,5.65129028742056e-07,0,246081.246138903,STAR
2084,A202105181409556m031244,212.4807997300541,-3.21473040150098,,,,,
2085,T202106021426332m010342,216.6382765396804,-1.0615291358537784,0.0559109430449896,2.01384927883554e-06,0,6733.21687877178,GALAXY
2086,A202104151420513p020111,215.2137552017629,2.021339275979644,,,,,
2087,A202104061452193p015248,223.0807285313257,1.8800608286179628,,,,,
2088,A202105061404495p051257,211.2146996403081,5.222379307893917,,,,,
2089,A202104091409347p004350,212.38612555881983,0.7332942492451621,,,,,
2090,A202104061449538m012421,222.47984660579644,-1.4150416917782869,,,,,
2091,A202103221416171m000424,214.07165567762152,-0.0735292563406079,,,,,
2092,T202104061413573p020051,213.4785026162581,2.0051762065799164,,,,,
2093,T202103221451359m031938,222.8973337393116,-3.331292469381164,,,,,
2094,A202103221451552p001452,222.98290494800463,0.2676212888717327,,,,,
2095,T202104061409458m023438,212.43417757385507,-2.5854431724822726,,,,,
2096,A202104121412075p004446,213.0355480767889,0.738474783614287,,,,,
2097,T202105241402453p061222,210.6885921248912,6.205800094412033,,,,,
2098,A202104091442413p011828,220.67216741541685,1.3080014360004617,,,,,
2099,A202105121419329m002151,214.88738194290835,-0.3643949650093504,0.319611789091746,4.5180267706695e-05,0,95.9586766436696,GALAXY
2100,A202104121435550m032918,218.9808485413713,-3.4821960189849768,,,,,
2101,T202105271356031p045059,209.0029090533841,4.853840917812023,,,,,
2102,A202104031420415p001132,215.17699082093927,0.1850182972459849,,,,,
2103,T202104121433120p033634,218.3094207154584,3.615599889402716,,,,,
2104,A202104061419064m031305,214.77697470189068,-3.218253699594092,,,,,
2105,A202105271214302m020658,183.6260877941931,-2.116410390633984,0.174613913813884,9.96194692244034e-06,0,1651.82256120443,GALAXY
2106,A202103221415210m013137,213.84555984276076,-1.5157439726953008,,,,,
2107,A202103221441500m020202,220.45861913045837,-2.044218560555669,,,,,
2108,T202103221430490m001151,217.70071342720684,-0.1966351175552088,,,,,
2109,A202104151436253m012008,219.10996418277517,-1.3328529609146895,,,,,
2110,A202105181428533m013432,217.2209245851095,-1.5737165191850415,,,,,
2111,A202104031435456p012411,218.93018797397815,1.407293682031578,,,,,
2112,T202104061428527p022537,217.2419302139067,2.4291276144819443,,,,,
2113,A202103221443540m011957,220.9753041062143,-1.3327461042324276,0.561837455502229,7.99919021952039e-06,0,6066.87327671051,GALAXY
2114,T202103221419185p000328,214.82711054751147,0.0577599615836238,0.0969477181914244,4.52803673463233e-06,0,10384.3836646676,GALAXY
2115,T202104061428448p004246,217.1886741800656,0.718810610293237,,,,,
2116,A202105301421252p005934,215.3552503928064,0.9926663797507908,,,,,
2117,A202103221438475m000805,219.6980726155127,-0.1348437993996251,0.104112896645266,1.35779742137783e-05,0,51042.4811628684,QSO
2118,T202104061452077m034831,223.0207320558736,-3.813594418540962,,,,,
2119,A202103221435448m004458,218.9384488637638,-0.7469201052897892,,,,,
2120,A202103221447289p015559,221.8707574266073,1.93311642217833,,,,,
2121,T202105271218139m003555,184.55774360815107,-0.5899123186177062,,,,,
2122,A202103221452145p014259,223.0606500035006,1.7166084713312026,0.225556015711222,2.04700501245519e-05,0,99.9530933350325,GALAXY
2123,T202103221450298m032847,222.62410129243304,-3.4792996085914294,0.0427837647030882,3.46744823459372e-06,0,3075.27593755722,GALAXY
2124,T202104061410317p002044,212.66256480382287,0.3417766259104663,,,,,
2125,A202105271213283p014912,183.3681816391171,1.8201088187005072,0.235751907590508,3.28973682656708e-05,0,3046.66223389655,QSO
2126,A202105151431081p032903,217.78407549196416,3.48444271620246,,,,,
2127,T202104271203564p001544,180.98419608728767,0.261195251892209,,,,,
2128,A202104151430011p004659,217.50494383657028,0.7874500664374258,,,,,
2129,A202105151419248m015743,214.857654471788,-1.957029978787857,,,,,
2130,A202103221442564p011034,220.7351292736396,1.176230873326773,1.56557682682064,0.000344287937017328,0,106.46707371471,QSO
2131,A202103221424464m035719,216.19164613759048,-3.962172198824405,,,,,
2132,A202105151440059p011539,220.02272279095783,1.2587369604385346,,,,,
2133,A202103221423347m003655,215.8947029849245,-0.6155075275294363,0.65297240723596,3.74622828968881e-05,0,4454.0908639133,QSO
2134,A202105271208056p005656,182.0404042034533,0.9609954109299196,,,,,
2135,A202105151456279p014226,224.11656956866284,1.707472148471372,,,,,
2136,A202104061414168p005051,213.55082197743064,0.8658095094313627,,,,,
2137,T202106021449003p003225,222.2456582538261,0.521351134449832,,,,,
2138,A202103221423543m000301,215.9755688149724,-0.0513857113282363,0.259414898126916,4.50502742299708e-05,0,745.72749388963,GALAXY
2139,A202104181429383m024118,217.409814440242,-2.688605200442673,,,,,
2140,A202103221428571p004015,217.2382903773309,0.6710882008556278,0.643027289442157,6.04994698532366e-05,0,834.681619748473,GALAXY
2141,T202104061428130m030830,217.05266032542264,-3.1483686393335084,,,,,
2142,A202104181449174m003043,222.32459704124028,-0.5041772963597653,,,,,
2143,A202104271157060m002713,179.2752536007918,-0.4537840444133338,0.12730562783793,9.62817019531054e-06,0,1367.86497578025,GALAXY
2144,A202104271157471p015750,179.44652473804402,1.964131387476356,1.00889357836103,0.000110492422162685,0,2233.48128925264,QSO
2145,A202103221438567m001304,219.73768899323227,-0.2198120159373345,,,,,
2146,A202103221425310m001309,216.3713238234802,-0.2235060803598498,,,,,
2147,A202104061449538m013354,222.46362159256853,-1.5684540060698196,,,,,
2148,A202103221432447p013130,218.18488747610888,1.532183605816145,,,,,
2149,T202106021423203p001636,215.833253307698,0.2756841824038327,,,,,
2150,A202103221412177p010939,213.05385094818504,1.1569602874058262,0.580704731884133,3.86586341700617e-05,0,119.783195734024,GALAXY
2151,A202104091426162m030940,216.5600031229008,-3.1626294544948386,,,,,
2152,A202106021410593m023541,212.7473641016448,-2.5947854217508857,,,,,
2153,A202105221438409m010447,219.670555001799,-1.0797448066014947,,,,,
2154,T202105061409095p015956,212.29539991512505,1.98851414109123,,,,,
2155,A202105241207513p000545,181.96384570260736,0.0958053910584973,,,,,
2156,A202103221449374p010936,222.3949571538756,1.1557512449022636,,,,,
2157,A202105031422025p013954,215.5089200646157,1.6566081527327097,,,,,
2158,A202103221447535m005124,221.9830367374011,-0.8574361707808434,0.787771332368927,8.07125251693923e-05,0,24.9750024266541,GALAXY
2159,A202105271204333m003410,181.1340169971072,-0.5711786930294073,,,,,
2160,T202103221434093p014335,218.51904872320296,1.7163320471534127,,,,,
2161,A202105271359059p035119,209.76604614484123,3.862580908307532,0.103389276895679,2.22599313195304e-05,0,3162.53714538785,GALAXY
2162,A202104181422585m002321,215.74396945585016,-0.3894854721830057,0.463256974874458,2.3932679729176e-05,0,3426.92977112532,QSO
2163,A202104121432084p025813,218.0518234196723,2.9685760885642543,,,,,
2164,A202105241208572p001505,182.2381740939203,0.251358909602543,,,,,
2165,T202105031430316m033707,217.6294678424099,-3.624464148024421,,,,,
2166,A202105151428137p031543,217.06236803482423,3.264421610529093,,,,,
2167,T202103221449424m035924,222.42697978107884,-3.989144682226068,,,,,
2168,A202105241207329p012631,181.8873718938137,1.4421443177756463,0.449271168761711,4.280706242159e-05,0,3826.28393690288,QSO
2169,A202104151454555p015506,223.71468266558952,1.9245581274991024,,,,,
2170,A202103221450540m032523,222.72498493659344,-3.4231333789996685,0.833507827226084,6.57634250083517e-05,0,446.962077952921,GALAXY
2171,A202103221406058m014916,211.52443565636224,-1.821286532460572,0.546978014921504,2.76206307569744e-05,0,2294.22905069217,GALAXY
2172,A202104061432308p015321,218.1285933899016,1.88912846800855,0.873387521955142,6.57440436883032e-05,0,624.0110937953,GALAXY
2173,A202104151444576m002050,221.24028845449988,-0.3472583950715767,0.459614678428732,7.90663205261821e-05,0,122.931164301932,GALAXY
2174,A202104151434313p013508,218.63954045494648,1.6020258907793623,,,,,
2175,A202103221447332m030737,221.88973640226337,-3.121458956116211,,,,,
2176,A202105061447381m002555,221.9173722587609,-0.4337581349745571,,,,,
2177,T202104031416432p003648,214.1801765713072,0.6130825034685247,0.230703324432261,3.44517085415168e-05,0,227.481859795749,GALAXY
2178,T202103221404436p013845,211.17410574975557,1.6592140111660367,,,,,
2179,A202103221422524m035213,215.7186013446797,-3.870376558877232,0.728301563975937,7.43406453993018e-05,0,707.973500566557,QSO
2180,T202205272118050p040429,319.5137539987224,4.068916240464322,,,,,
2181,T202205242103056p052316,315.7725938753578,5.379329774570618,,,,,
2182,A202204211251224p070010,192.84356306550103,7.002741714403707,0.305823940141804,4.52320833112826e-05,0,2828.0597723648,QSO
2183,T202204211251150p055832,192.8178929451348,5.979749391551757,,,,,
2184,A202205091305568p061703,196.487071766282,6.284354823550225,0.104159532785468,3.12517524892675e-06,0,3673.36139655113,GALAXY
2185,A202204211301047p055701,195.26283285999227,5.943236639414144,0.224422060790966,4.30798469574686e-05,0,938.474975871854,GALAXY
2186,A202204241310231p065146,197.59644689291727,6.862945505209974,0.359216893879733,3.31150075694729e-05,0,1943.04389192164,QSO
2187,A202204241507298p064415,226.8742675067718,6.737721964579243,,,,,
2188,A202204211426390m023211,216.6625690884525,-2.5365446301989394,,,,,
2189,A202206112127355p042622,321.89842371771226,4.453625396001302,,,,,
2190,A202204301300223p062133,195.09244931206072,6.366081224479862,,,,,
2191,A202204211300027p064928,195.0116433632925,6.824643329695242,1.64748404681524,6.02450096609548e-05,0,14.8940428495407,GALAXY
2192,A202204211424355m010916,216.12572674193112,-1.1574506580817483,,,,,
2193,A202204241308089p052220,197.03018749221687,5.373822558403027,,,,,
2194,T202204211305426p070937,196.4267176566504,7.1603747541224845,0.0621829740881871,2.00298316962048e-06,0,15172.8258594298,GALAXY
2195,A202204211416240m005231,214.1166637127944,-0.8821745109285809,,,,,
2196,A202205152114062p063110,318.5260742491766,6.519530082675884,1.17779718390005,0.000272847922492576,0,2760.86342918314,QSO
2197,T202205152124292p063925,321.1212155409761,6.656804697571904,,,,,
2198,A202205272131576p045436,322.99222766514043,4.891526103965529,,,,,
2199,A202204211420285p001609,215.11712097611544,0.2727506484101475,,,,,
2200,A202204241418179p005041,214.5747181106538,0.8447718357374513,0.412807956100552,3.38158684932111e-05,0,8984.06240840256,QSO
2201,A202205121429393m010320,217.4164327802984,-1.070028483104993,,,,,
2202,T202204211253407p055203,193.41853822412293,5.859687429301784,,,,,
2203,A202206081512465p070207,228.1938983834854,7.035475398069282,,,,,
2204,A202204211459135p063321,224.8064749428123,6.555781970145691,0.336875251537434,5.99628693651833e-05,0,409.712263535708,GALAXY
2205,A202204241424040m000057,216.03128942949272,-0.0144992256828341,,,,,
2206,A202204241423590m005940,215.9892716684,-0.9889996781640646,,,,,
2207,A202204211243035p060044,190.764487894623,6.012352174678836,0.339253063905154,5.01369124276737e-05,0,1184.63335029036,QSO
2208,A202204211301480p053933,195.4516040761312,5.64781309169437,,,,,
2209,T202205242112405p043716,318.1910324893313,4.613571738391728,,,,,
2210,A202205241427383m011932,216.90985445892412,-1.3257188383374638,0.82052375141338,0.000161428364605575,0,188.325107388198,QSO
2211,A202206081445253p075037,221.3558739628215,7.843895635906305,,,,,
2212,A202205272116510p045113,319.2008581545821,4.875318352270481,0.635862245937224,6.05192063788038e-05,0,15.8903838917613,GALAXY
2213,A202204211504353p064449,226.147358854852,6.747128207993644,0.826722142211141,0.000103017545380932,0,1275.66958827525,QSO
2214,T202204301306316p073948,196.6331402738085,7.663905295869215,0.074914689873657,8.43628795137379e-06,0,3621.59308705712,GALAXY
2215,A202204211309413p061112,197.4152547673036,6.176292818280191,,,,,
2216,A202205061426419m012043,216.6776455869009,-1.349497616423458,,,,,
2217,A202204301244170p070012,191.06689948392147,6.995458316535226,,,,,
2218,A202205272124412p055239,321.17419198180625,5.860466739030048,,,,,
2219,A202205272127345p063701,321.89687577826714,6.620031994312142,,,,,
2220,T202206081458572p074926,224.7385893554724,7.823669179919008,,,,,
2221,A202205031313294p055949,198.3714141152114,5.986827488952168,0.172107373294545,9.8412818217573e-05,0,369.912320321891,GALAXY
2222,A202204211456500p054335,224.20859538779493,5.726387532029781,0.300305622917438,1.73226828920455e-05,0,10815.994110819,QSO
2223,A202204211421159m000217,215.3033258612202,-0.0326147999981137,,,,,
2224,T202204241256226p063126,194.0970262591486,6.523371479248842,,,,,
2225,A202205242110441p063959,317.680858377237,6.6708992961243645,,,,,
2226,A202205272110058p072335,317.52123797253057,7.383092969737591,,,,,
2227,A202204211417303m001717,214.37655525024223,-0.2882658092878614,0.259841802189689,4.48378398325407e-05,0,9254.5333616212,QSO
2228,T202204301246106p054229,191.5363539337946,5.713821295374452,0.270221996369701,6.37086373907719e-06,0,3184.36457276344,GALAXY
2229,A202205272127500p070714,321.9583602962456,7.120605636584638,,,,,
2230,A202206082126157p043538,321.5648053749702,4.5917363530545225,,,,,
2231,A202204241515454p073647,228.93906042616337,7.613316008956889,,,,,
2232,A202204211256473p055356,194.1972442408628,5.8991011011156615,,,,,
2233,A202205152109326p050936,317.389046648834,5.160876886783399,,,,,
2234,T202205152122552p045131,320.7257843524228,4.856295082213698,,,,,
2235,A202204211311493p060202,197.9548069632088,6.038313904565462,,,,,
2236,T202205272125037p041103,321.2677804006424,4.196082946768003,,,,,
2237,A202204241241401p061444,190.41732851590876,6.245731037252583,,,,,
2238,T202205241507009p080255,226.7543749376548,8.048907692444299,0.230249508466933,2.08828956207764e-05,0,1320.53534093499,GALAXY
2239,A202204271511008p055818,227.7536724628727,5.971684890317715,0.0745965863579925,3.29984343205665e-05,0,1684.91964717419,GALAXY
2240,T202205061458018p074630,224.5124829547236,7.775657288371765,,,,,
2241,A202205272107014p041648,316.73806882742616,4.281491216899778,,,,,
2242,A202205152108308p055409,317.1285978575948,5.902682593411178,,,,,
2243,A202205152114336p055244,318.6400939524152,5.879050876852204,,,,,
2244,A202205272107339p045831,316.91085203488893,4.994836521706378,,,,,
2245,A202206112135248p050053,323.845077841565,5.008351143483123,,,,,
2246,T202205091427113m012904,216.78452294353735,-1.4872149072150054,,,,,
2247,A202206081512339p064252,228.1413947534522,6.714617026786485,,,,,
2248,T202205091251045p074010,192.7658285033349,7.687585389688593,,,,,
2249,A202205152112501p043814,318.2095624200139,4.629534181869771,,,,,
2250,A202204211429310m005117,217.3794207010977,-0.8550234398174353,0.356894599711686,6.69061714474015e-05,0,1227.73789529875,QSO
2251,A202205152120021p072032,320.00193337883195,7.345431667630417,,,,,
2252,A202204211309003p055130,197.2556458915499,5.856954790780755,,,,,
2253,A202204301421207m000553,215.3331958602935,-0.1017730528775485,,,,,
2254,A202206082110464p043651,317.70060129971046,4.616173517762869,,,,,
2255,A202204241516123p084356,229.05130543006285,8.732417035088286,0.682230940166963,6.39718576680966e-05,0,261.148149520159,GALAXY
2256,A202204241456205p074016,224.0854417323876,7.671044343926561,0.230443797226294,1.1898890843147e-05,0,1440.72888922691,GALAXY
2257,A202204211507100p060457,226.7918430475076,6.082690878452257,,,,,
2258,A202205272124536p063832,321.2146388149784,6.623733256427271,,,,,
2259,A202205152129277p043343,322.365790498551,4.562026137321094,0.499565022085336,0.000142486207820532,0,1004.03396230005,QSO
2260,A202205241511401p061151,227.91714719136132,6.197528305532042,,,,,
2261,A202204241302465p052108,195.6938630643221,5.352267563146691,0.759690829080355,6.76919099299269e-05,0,318.650119572878,GALAXY
2262,A202204241256100p051750,194.0414592801114,5.307579928749076,,,,,
2263,A202205031306543p065346,196.70638973935937,6.8971188908877945,,,,,
2264,T202205301302035p072808,195.5212344096996,7.470122036843933,,,,,
2265,T202205061300316p054609,195.1273226760328,5.766046403586856,,,,,
2266,T202205152125541p062031,321.5071731769014,6.334889591576971,,,,,
2267,A202205242122568p070222,320.7574644482549,7.054033131193161,,,,,
2268,T202204301427108m003029,216.80440025738767,-0.5093246115850233,,,,,
2269,A202205121459288p070734,224.87002976823408,7.126147511624668,,,,,
2270,A202205152129290p060107,322.3708868132483,6.0187869297298615,0.0703738908702122,9.63753361274611e-05,0,9.5693029173417,GALAXY
2271,A202204211430439m014131,217.6776185287528,-1.6889674000563035,,,,,
2272,A202206112129355p052018,322.39033824138903,5.34890780244543,0.852110583362816,4.60725236781941e-05,0,167.744081169367,GALAXY
2273,T202204211244440p065831,191.18013561437724,6.964629656635164,0.0820300556647315,7.55526466738241e-06,0,458.675085559487,GALAXY
2274,A202204211255309p073050,193.8787567656209,7.514070299157528,,,,,
2275,A202205031427067m013125,216.77823366834443,-1.5236982749583787,0.164797839640474,3.03138358360893e-06,0,6754.01357030869,GALAXY
2276,A202204211417427m000633,214.4281626975326,-0.1091850968782901,,,,,
2277,T202204211516095p082335,229.0527261469069,8.395392678834275,,,,,
2278,A202205152129214p045150,322.3353524100905,4.875982416248996,,,,,
2279,A202204211304467p051833,196.19056272036767,5.306473667906871,,,,,
2280,T202205152119498p063242,319.9789334942141,6.537585034527425,,,,,
2281,A202204211455044p062841,223.7685584937797,6.478078976990198,0.127708183918924,2.65072022415609e-06,0,5859.05938529968,GALAXY
2282,A202204211446357p072803,221.6489807265144,7.46755837377654,,,,,
2283,T202204211237063p073303,189.2765321237228,7.56787901029193,,,,,
2284,A202205031426191m013116,216.56523816830324,-1.5081106567895275,,,,,
2285,A202205242131587p041311,322.97601661285967,4.222453258739842,,,,,
2286,A202206112134068p045633,323.53403951088336,4.9356301604728685,,,,,
2287,A202204241448001p084527,222.00046848609543,8.757604523738316,1.46979872851852,0.000785855706905268,4,8.89185962046031,QSO
2288,A202204241426462m000124,216.69433768729317,-0.0167309821119707,0.874052526179739,3.80806700950688e-05,0,222.318277291954,GALAXY
2289,A202204211416172m000424,214.07402888733728,-0.0599904071617094,,,,,
2290,A202206112137313p062549,324.39018217714545,6.423303341239106,,,,,
2291,T202204211509249p073640,227.3472540715294,7.615723063498651,,,,,
2292,T202206192112005p040450,318.0015955582596,4.068108485850567,,,,,
2293,A202205301307390p063957,196.91254551081292,6.665723831366502,0.166242757480418,2.51394681704311e-06,0,6374.16145157814,GALAXY
2294,A202204211426017m020733,216.5071081784235,-2.1259999253273105,0.671178419826621,6.52272130497649e-05,0,949.593943089247,QSO
2295,T202205301259349p073317,194.90520696920933,7.556083046417078,,,,,
2296,A202205031426102p002221,216.58200509613684,0.3713280371204888,,,,,
2297,A202204241505191p070347,226.329909804184,7.063167026783288,,,,,
2298,A202204211245296p072800,191.37288441241165,7.463869247429771,,,,,
2299,A202205152113369p041701,318.3998813316036,4.272127462328849,-0.00199569129234795,4.13114935733491e-48,1570,1.94266889222573e+84,STAR
2300,A202204241258198p061553,194.5788448169775,6.26825586149583,0.138065803688193,6.74816769212692e-06,0,1204.59017139673,GALAXY
2301,A202205152129220p070605,322.34193703310973,7.101551446371635,0.788809443623364,0.000168659330067445,0,1598.64131177403,QSO
2302,A202204211515294p074047,228.8797877875073,7.68254224901483,,,,,
2303,A202206082107016p040945,316.76226235733105,4.162527639092418,,,,,
2304,A202204241256236p060453,194.11162189380065,6.082530006649009,,,,,
2305,A202205152131097p060317,322.7905068305573,6.054789857444111,0.305432705179461,1.9982626034943e-05,0,5385.59076449275,QSO
2306,T202204211456512p074937,224.2138170173638,7.8267185503631325,0.0560165998690346,2.60428730401089e-06,0,5372.29740023613,GALAXY
2307,A202205152111563p061348,317.9825825561735,6.2215452742298885,-0.00117067634172533,5.88057396603947e-05,4,1.32439415670888,STAR
2308,A202204211249592p053848,192.50132826186268,5.650075131786353,,,,,
2309,A202205272119279p054132,319.86488516698506,5.689366424890167,,,,,
2310,A202205152131363p051022,322.9013348687945,5.172836879433291,,,,,
2311,A202205031501334p062801,225.3892409108464,6.467121078995914,,,,,
2312,T202204301450055p064733,222.52514958079476,6.801442621625107,,,,,
2313,T202204211239166p061034,189.82055625723532,6.17859389166291,0.13423548252739,5.28324130291696e-06,0,6206.48529624939,GALAXY
2314,A202204241518000p081335,229.50032364649456,8.226480290689244,0.775719042160629,5.43812719217854e-05,0,1499.89440906048,QSO
2315,A202205152130566p035101,322.7396113041305,3.856714726355877,,,,,
2316,A202204241440291p085733,220.14112119630624,8.948477812532769,,,,,
2317,A202204211236524p053754,189.2184632099203,5.631686604772815,0.778696576660909,3.61140181736954e-05,0,781.392898947001,GALAXY
2318,A202204211445533p081752,221.47210906076728,8.29799269777001,0.270439397326671,1.4476079453463e-05,0,3644.74061320722,GALAXY
2319,A202206081449469p075000,222.44579545138737,7.833414435023026,,,,,
2320,T202206092113009p052108,318.2494169527682,5.347826769437949,,,,,
2321,T202204211244430p054637,191.1793746900744,5.779340495390936,0.0875997975505784,1.13592716896124e-05,0,419.43264326849,GALAXY
2322,A202205272128525p044009,322.2188996442159,4.669230908435492,,,,,
2323,A202205152119396p062857,319.90912408295907,6.48149886626172,,,,,
2324,A202204211300159p052152,195.06649277724372,5.3647144707743255,,,,,
2325,A202204211512025p065006,228.01043664902923,6.8352039549620445,0.285147259781987,2.48432260146381e-05,0,8328.737664029,QSO
2326,A202204211245020p054207,191.25705422209717,5.7047756921228,,,,,
2327,A202204211438288p080533,219.61566897469987,8.100066656775562,,,,,
2328,A202206082120544p054143,320.240528278593,5.677319935335888,,,,,
2329,A202206081508541p071003,227.2256017171212,7.16751375146828,0.325801051330629,9.17063825365254e-05,0,146.341965101659,GALAXY
2330,T202204211235479p070629,188.9531993730101,7.115677162711085,,,,,
2331,A202204211417083m003812,214.28483647463904,-0.6369356314524239,0.33529736382403,3.64647208545915e-05,0,409.27798718214,GALAXY
2332,T202204211450481p073323,222.69907951936185,7.556433044815663,,,,,
2333,A202205241517252p084103,229.3550066549876,8.68441548795356,0.373150799680867,1.08542391249128e-05,0,1949.2713060379,GALAXY
